ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa03008	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	79	0.5395638301110367	2.089816097484971	2.795342136795624e-6	3.1740659101679346e-5	1.8793811310204878e-5	4654	tags=62%, list=29%, signal=44%	6023/100008587/780851/780852/10799/2091/26851/29107/55651/55916/10557/10248/10775/23160/1460/10528/29889/5901/10813/3692/55505/1457/283106/10556/54913/54433/728343/51602/10885/55272/83732/6949/55127/23560/26354/84128/84916/54552/92856/1736/10436/28987/7514/22803/5822/55226/51068/29102/55341
hsa03030	DNA replication - Homo sapiens (human)	35	0.6858614300424879	2.1951318706390164	3.0683572310734523e-6	3.3751929541807976e-5	1.9984695123438936e-5	3495	tags=69%, list=22%, signal=54%	4171/10535/5427/5984/5983/4173/5558/1763/5111/4175/4174/5982/23649/2237/6742/4176/5424/54107/5557/5985/5425/246243/4172/6119
hsa04060	Cytokine-cytokine receptor interaction - Homo sapiens (human)	190	0.42292334757869465	1.8643844960190548	3.2241509687450637e-6	3.439094366661401e-5	2.0363058749968823e-5	2418	tags=37%, list=15%, signal=32%	3627/6373/6354/6364/4283/3604/7124/10563/3556/6362/284340/6370/3586/7852/10673/2833/6375/5008/1230/388372/8784/2919/6351/643/6846/4050/3624/6348/58191/4049/3559/655/6352/8740/6355/53833/50615/3560/6357/3625/51561/3592/3595/414062/920/944/9235/3557/1441/1435/23529/8744/1234/1524/3570/1436/10148/943/8200/3594/392255/269/10220/115650/7292/7293/6372/3553/4055/3561/84957
hsa04921	Oxytocin signaling pathway - Homo sapiens (human)	133	-0.4935718346722379	-1.9326125450725553	3.8644578065316805e-6	3.941485205431362e-5	2.3337741347948857e-5	2916	tags=38%, list=18%, signal=32%	23236/4208/4638/5332/2353/54776/91807/5533/1956/5564/3759/5579/5578/817/340156/115/5582/57172/3768/3761/5743/781/1026/2775/2982/4660/8605/3762/111/112/2770/775/5563/100137049/5567/196883/6262/8681/5997/59283/107/6263/776/3708/1827/108/783/814/785/816/255189
hsa04721	Synaptic vesicle cycle - Homo sapiens (human)	60	-0.5893620893479767	-2.0321297872674395	4.042358031154851e-6	3.952527852684743e-5	2.3403125443528086e-5	3199	tags=48%, list=20%, signal=39%	163/6804/161/4905/51382/6812/5864/245973/1759/6844/535/523/2054/10497/6540/26052/8218/10814/6505/6539/534/6857/23025/112755/6616/57030/6529/50617/6506
hsa05310	Asthma - Homo sapiens (human)	19	0.7827289781552909	2.1505737980119717	8.464858481480982e-6	7.648391451223008e-5	4.528652832960992e-5	2438	tags=84%, list=15%, signal=71%	7124/2207/3120/3586/3117/3119/3118/3122/3115/3113/3123/3127/3108/3111/3112/3109
hsa04612	Antigen processing and presentation - Homo sapiens (human)	58	0.5853476416104775	2.1268079276521905	8.47407007379822e-6	7.648391451223008e-5	4.528652832960992e-5	4000	tags=62%, list=25%, signal=47%	7124/3120/3117/10437/3119/972/3118/3122/3115/8625/3113/3123/920/3127/6890/3108/3111/6892/3112/4261/3106/1520/3109/811/6891/3107/5721/5720/1508/55080/2923/3326/3312/567/5993/926
hsa04022	cGMP-PKG signaling pathway - Homo sapiens (human)	145	-0.46334557892275424	-1.8426988695982813	1.0241637666703272e-5	9.01264114669888e-5	5.3364322579138103e-5	3194	tags=33%, list=20%, signal=27%	487/478/27345/23236/4208/2767/4638/3764/5332/91807/5533/340156/291/115/7225/5592/2982/3779/476/5350/10335/5140/111/112/2770/8654/775/154/489/196883/482/10000/492/153/1259/5997/107/776/1910/624/3708/108/185/6543/5138/481/477/486
hsa04014	Ras signaling pathway - Homo sapiens (human)	198	-0.42772215421995846	-1.7610189281365263	1.3671078170548978e-5	1.1737120770812782e-4	6.949610982718095e-5	2406	tags=28%, list=15%, signal=24%	1956/5295/5579/4804/5578/51365/253959/22808/7039/5582/2252/2549/54331/2786/2114/57144/5228/56924/5156/25780/10681/5924/10125/8844/2791/2324/8605/2254/3791/10235/5336/100137049/284/5923/5567/2321/3082/2261/10000/8681/283455/53358/4254/2788/5602/25759/2784/2246/5063/2247/7010/255189/3815/4915/2902/1950
hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)	111	-0.487101245146695	-1.8572500511768628	1.757584897508358e-5	1.4387671719138186e-4	8.519016149489717e-5	3249	tags=41%, list=20%, signal=32%	5739/136/27345/10266/23365/10267/23236/2767/4638/5332/8398/54776/91807/5579/5578/5583/340156/552/115/5582/10203/5592/2982/3779/4660/10335/8605/72/111/112/775/100137049/5567/196883/8681/135/107/183/776/3708/108/10268/185/4629/255189
hsa04725	Cholinergic synapse - Homo sapiens (human)	94	-0.5098352134998149	-1.9025703145196025	2.1524002881779548e-5	1.7219202305423638e-4	1.0195580312421893e-4	2761	tags=41%, list=17%, signal=34%	2767/3717/5332/2353/5295/3759/5579/5578/817/89832/115/5582/1139/3768/54331/3761/2786/2775/10681/2791/1137/111/112/2770/775/43/596/5567/196883/10000/3784/107/776/3708/2788/108/2784/814/816
hsa04082	Neuroactive ligand signaling - Homo sapiens (human)	117	-0.4842223006674182	-1.8644871786913144	2.738358901478022e-5	2.0954398550440516e-4	1.240720966802399e-4	2361	tags=40%, list=15%, signal=34%	5579/5578/3357/89832/115/2561/5582/1139/54331/2786/2775/10681/2791/116444/1137/2568/2914/111/112/2770/154/6540/43/5567/196883/2550/9934/153/1813/6505/135/2891/107/6539/2774/2788/108/2898/2784/2562/2563/57030/2905/6529/2902/6506/5443
hsa04960	Aldosterone-regulated sodium reabsorption - Homo sapiens (human)	33	-0.6611118486901638	-2.029229091226473	4.0501451883863394e-5	3.0333002261957265e-4	1.7960330286685225e-4	2379	tags=45%, list=15%, signal=39%	5295/5579/5578/5582/476/23327/482/4306/481/3291/477/6338/6340/53828/486
hsa04923	Regulation of lipolysis in adipocytes - Homo sapiens (human)	49	-0.6045131079212981	-2.033570809204285	4.50052139486833e-5	3.300382356236775e-4	1.954173763561249e-4	2063	tags=43%, list=13%, signal=37%	115/5743/5346/5592/11343/5140/111/112/2770/154/5567/196883/2167/10000/153/107/108/4886/364/5733/7253
hsa04974	Protein digestion and absorption - Homo sapiens (human)	81	-0.5202415513501776	-1.8937379510244428	6.038705125246282e-5	4.3380085797687577e-4	2.5685577117051856e-4	1796	tags=37%, list=11%, signal=33%	1307/7373/11136/1302/1294/476/1803/85301/131873/482/4311/3784/169044/6505/340267/81578/59272/1288/3769/6543/481/643847/477/1308/1286/6519/643834/1285/6550/486
hsa04929	GnRH secretion - Homo sapiens (human)	52	-0.5771478681818465	-1.9550095711003461	6.920996818518333e-5	4.8723817602369066e-4	2.8849628843508003e-4	3286	tags=50%, list=21%, signal=40%	3767/57657/3782/6696/23236/2767/5332/5295/5579/8913/5578/5582/408/2100/2796/7220/3762/775/2550/10000/3781/776/3708/8912/610/8911
hsa03440	Homologous recombination - Homo sapiens (human)	39	0.6113908324024008	2.0196541156716448	8.01558001759736e-5	5.53232189449857e-4	3.275716911216259e-4	2667	tags=41%, list=17%, signal=34%	5888/7516/8438/146956/83990/675/580/25788/641/6742/11073/5424/29086/7979/5425/7517
hsa04672	Intestinal immune network for IgA production - Homo sapiens (human)	37	0.6324281685591437	2.0701874627816665	8.844837645781435e-5	5.987274714067432e-4	0.00035450968701715066	2438	tags=59%, list=15%, signal=50%	6370/3120/3586/7852/10673/3117/942/941/29851/3119/3118/3122/3115/3113/3123/3127/3108/3111/3112/115650/4055/3109
hsa03082	ATP-dependent chromatin remodeling - Homo sapiens (human)	105	0.46353357006744134	1.8767689459308876	1.1096773802767205e-4	7.369932789762371e-4	4.3637759939382456e-4	4587	tags=48%, list=29%, signal=34%	8329/8336/92815/8969/723790/3014/3012/3013/8338/54108/6944/8089/86/10467/124944/8099/11177/54107/29844/8607/55506/55257/6599/3015/9274/83444/54815/10856/6603/9112/3066/9555/57459/60/6604/10263/9219/5928/64769/71/6602/6597/5977/57504/8334/29998/196528/6598/9031/5931
hsa04912	GnRH signaling pathway - Homo sapiens (human)	81	-0.5108686559916993	-1.8596195542811123	1.1597635851834308e-4	7.559940407121622e-4	4.476280504216751e-4	2916	tags=36%, list=18%, signal=29%	23236/2767/5332/1956/5579/5578/817/115/1958/1839/2185/2796/8605/111/6300/112/775/100137049/5567/196883/8681/107/5600/776/3708/5602/108/816/255189
hsa04070	Phosphatidylinositol signaling system - Homo sapiens (human)	92	-0.4903932621374696	-1.8125557289591936	1.2393605743921452e-4	7.93190767610973e-4	4.6965242819070775e-4	4971	tags=53%, list=31%, signal=37%	9110/3633/55613/117283/801/23396/8396/4952/64768/3632/8871/5286/5289/56623/3707/9107/1609/22908/3709/5335/200576/8526/1040/8897/23236/55529/5332/8760/8821/3628/5297/9677/5295/5579/5578/3613/9108/8527/5582/3706/22876/160851/8867/5336/139189/84812/8395/3708/9162
hsa03050	Proteasome - Homo sapiens (human)	43	0.5851389148869138	1.98915647987824	1.5411293266556672e-4	9.663095727383501e-4	5.721569838582337e-4	5511	tags=74%, list=35%, signal=49%	5698/5690/5714/5704/5691/5696/11047/5683/7979/5692/5721/9491/5687/5688/5686/5708/5720/5693/51371/5685/10213/5682/5699/5695/5700/5701/5710/5684/5718/5709/10197/5702
hsa00561	Glycerolipid metabolism - Homo sapiens (human)	51	-0.5746191015319945	-1.9414141413935047	1.5647626604001693e-4	9.663095727383501e-4	5.721569838582337e-4	3992	tags=53%, list=25%, signal=40%	64900/137964/1609/23175/8526/224/132158/57678/1056/9663/223/217/2710/8527/56895/160851/8613/11343/8611/139189/231/3990/4023/9388/84803/9162/57016
hsa03320	PPAR signaling pathway - Homo sapiens (human)	64	-0.5398007798398671	-1.8904990689176784	1.6220912708904208e-4	9.812382347508361e-4	5.80996323207732e-4	3483	tags=53%, list=22%, signal=42%	1593/8309/126129/5170/6256/9370/34/1374/10873/79966/2170/30/1962/4199/2710/5465/5346/1375/729359/5105/10580/948/2167/11001/5468/1582/23205/440503/2180/4023/364/23305/3158/33
hsa04010	MAPK signaling pathway - Homo sapiens (human)	265	-0.37996250103610796	-1.6143488284295786	1.644689086656231e-4	9.812382347508361e-4	5.80996323207732e-4	2847	tags=28%, list=18%, signal=23%	51347/4208/2264/5159/4233/2353/374/1845/5533/1956/5579/4804/8913/5578/1850/7048/22808/7039/1843/5582/2252/6196/408/781/23542/5228/5156/9693/1847/4217/25780/5924/23162/10125/10912/2324/8605/2254/6300/3791/10235/775/100137049/284/5923/5567/2321/3082/2261/4616/10000/8681/3164/59283/5600/27330/776/4254/84867/5602/783/8912/2246/1852/2247/785/8911/4137/7010/255189/3815/4915/1950
hsa04820	Cytoskeleton in muscle cells - Homo sapiens (human)	195	-0.39926100817076543	-1.6431349361772818	1.72322648497089e-4	0.0010109595378495887	5.985944632004145e-4	2645	tags=33%, list=17%, signal=28%	2027/25777/272/1287/2026/57644/70/4811/4892/161176/8736/3672/6382/6712/1756/3690/11155/1302/7140/127294/51332/4606/171024/83660/200539/476/2273/6711/6383/72/3694/3908/85301/8557/288/4621/1837/131873/482/23224/4703/25802/57731/3673/7273/8516/29767/8515/825/56776/1674/84675/1288/9172/26287/4634/88/4629/10529/287/481/23345/477/1286/1285
hsa04750	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)	85	-0.4938477416636852	-1.804725742770716	1.778610772072064e-4	0.0010263458881465024	6.077048021920081e-4	2991	tags=41%, list=19%, signal=34%	3358/23236/5332/8398/7442/5295/5579/5578/5583/3357/817/162514/115/5582/59341/9311/623/8605/111/6300/112/5336/100137049/40/5567/196883/8681/107/5600/624/3708/5602/108/816/255189
hsa05140	Leishmaniasis - Homo sapiens (human)	69	0.5016403902871431	1.8835243516085498	2.1574038010648445e-4	0.001224848609636815	7.252393083375879e-4	2461	tags=45%, list=16%, signal=38%	7124/718/3120/3586/1535/3117/1536/2209/3119/3689/2214/653361/3118/2212/3122/3115/3113/3123/3592/65108/3127/3108/4688/3111/3654/3112/2002/4615/3553/3109/3684
hsa04928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)	102	-0.4819779694738375	-1.818996699160839	2.3162282773453273e-4	0.0012941465930564368	7.662710090465745e-4	2916	tags=35%, list=18%, signal=29%	23236/4208/2767/5332/2353/1956/27347/5579/5578/5142/115/1958/5582/408/5744/4325/1839/4929/1026/1594/5144/1591/111/112/2770/596/5567/196883/107/3708/108/2625/5745/65266/9365/846
hsa05414	Dilated cardiomyopathy - Homo sapiens (human)	89	-0.48701712725891694	-1.789684340642687	2.4329807958221847e-4	0.0013381394377022016	7.923194039026195e-4	2082	tags=36%, list=13%, signal=31%	3672/115/4842/1756/3690/781/5350/3694/3908/111/112/775/489/5567/196883/1837/6262/153/3673/59283/7273/8516/107/8515/1674/183/776/108/4634/783/785/6543
hsa04924	Renin secretion - Homo sapiens (human)	58	-0.5461587378667808	-1.8594813796867544	3.160345708258177e-4	0.0017114487527798128	0.0010133578141459417	1784	tags=40%, list=11%, signal=35%	23236/5332/5533/3759/5972/117/2982/5153/5140/111/112/2770/775/154/5567/153/183/776/3708/5136/185/5137/358
hsa04962	Vasopressin-regulated water reabsorption - Homo sapiens (human)	40	-0.590878302743107	-1.8968447253781386	3.4079837002451413e-4	0.0018175913067974086	0.0010762053790247816	2967	tags=35%, list=19%, signal=29%	4905/51626/140735/1783/115/6844/398/79659/112/5567/554/1780/360/361
hsa04115	p53 signaling pathway - Homo sapiens (human)	73	0.47975103371850225	1.8230915610097869	3.7220568801373785e-4	0.001955468689266205	0.0011578433028549898	1427	tags=23%, list=9%, signal=21%	1029/898/9133/51512/6241/983/891/9134/7157/11200/1111/2810/841/1019/3479/637/1017
hsa04740	Olfactory transduction - Homo sapiens (human)	32	-0.6182572891101459	-1.8794396703049492	3.9548617393183813e-4	0.002047222547411868	0.0012121712451780798	2166	tags=41%, list=14%, signal=35%	817/408/5592/5153/5567/5997/2774/2788/5136/5137/6543/5138/816
hsa04935	Growth hormone synthesis, secretion and action - Homo sapiens (human)	104	-0.4600642194526115	-1.7409774376980118	4.071496868063048e-4	0.00204738128222599	0.001212265232896968	2761	tags=31%, list=17%, signal=26%	23236/2767/3717/5332/2353/5295/5579/5578/115/5582/6777/2690/111/6300/112/2770/775/5336/5567/196883/10000/107/5600/776/53358/3708/5602/25759/6752/108/8835/6751
hsa04371	Apelin signaling pathway - Homo sapiens (human)	123	-0.4369573744814241	-1.6888115171493985	4.024870495320193e-4	0.00204738128222599	0.001212265232896968	3769	tags=38%, list=24%, signal=29%	8678/5565/4088/182/3709/10014/6546/7046/6696/23236/4208/4638/5332/91807/187/5564/22808/10365/340156/115/1958/4842/54331/2786/5346/10681/2791/5140/111/112/2770/5563/5567/196883/10000/6262/107/6263/3708/2788/108/2784/4634/185/814/6543/10891
hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)	173	-0.402208732512644	-1.6391087702788034	4.2522551949221633e-4	0.0021081603219895795	0.0012482528222306723	2564	tags=38%, list=16%, signal=32%	79627/9002/7442/187/1902/7433/3357/2151/89832/552/2561/1139/2894/10203/7425/117/2796/4157/59350/3953/286530/5731/7067/727/2690/623/116444/1137/1145/2568/2914/154/554/5618/2550/9934/51083/153/10888/1901/1813/135/2891/79957/1394/183/2696/1910/57105/624/5737/6752/2898/2562/2563/4886/1268/185/6751/2905/5733/7253/5745/2902/5443
hsa04723	Retrograde endocannabinoid signaling - Homo sapiens (human)	114	-0.44437143420333863	-1.6989766116974632	4.438809640352022e-4	0.002170084713060989	0.0012849185801019013	2361	tags=32%, list=15%, signal=27%	5579/5578/2166/115/2561/5582/54331/2786/5743/57406/2775/10681/2791/11343/2568/3762/111/6300/112/2770/775/5567/196883/2891/107/5600/776/3708/2788/5602/108/2784/2562/2563/1268/57030
hsa04015	Rap1 signaling pathway - Homo sapiens (human)	188	-0.39806189907904155	-1.6325687132746989	4.5194623676016394e-4	0.0021792476073914753	0.0012903439780607424	3179	tags=32%, list=20%, signal=26%	136/5154/51466/10411/10451/23236/2264/5159/5332/4233/9002/1956/5295/5579/4804/5578/1902/22808/115/5582/2252/3690/5228/5156/9693/2775/25780/9863/83660/50855/3397/2324/5587/2254/111/6300/3791/112/10235/2770/284/196883/2321/3082/2261/10000/1813/135/107/5909/5600/4254/108/11069/1268/2246/2247/7010/3815/2902/1950
