ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
WP_SENESCENCEASSOCIATED_SECRETORY_PHENOTYPE_SASP	WP_SENESCENCEASSOCIATED_SECRETORY_PHENOTYPE_SASP	84	0.43730428322394055	1.7674652814122767	7.697057305192715e-4	0.020297425189989678	0.01764471616161137	3297	tags=38%, list=21%, signal=30%	11065/1029/8364/8900/6195/8355/3020/27338/3014/8345/85236/126961/333932/8363/8970/25906/7324/890/51529/8365/723790/8347/8370/7321/54145/3013/554313/8357/1019/8334/1030/7311
WP_PHOSPHOINOSITIDES_METABOLISM	WP_PHOSPHOINOSITIDES_METABOLISM	47	-0.4327509592762494	-1.7912547126490292	9.341858086923991e-4	0.023755010563892433	0.02065042313951619	2619	tags=32%, list=17%, signal=27%	55613/9108/5289/84812/6305/9110/66036/8396/54893/8897/81846/200576/5335/4952/10903
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	25	0.5850982998246226	1.837566701133791	0.0013067209854263097	0.029090775187317005	0.025288846555503255	3710	tags=52%, list=23%, signal=40%	10195/79644/9526/54344/8813/8818/79053/5373/22845/199857/56052/84061/1798
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	38	0.5193525535248231	1.7969072291816575	0.0012483816856627694	0.029090775187317005	0.025288846555503255	3061	tags=42%, list=19%, signal=34%	2597/5315/4191/6513/7167/2203/3939/226/2023/5230/2821/1737/5214/4190/25874/2806
WP_NGLYCAN_BIOSYNTHESIS	WP_NGLYCAN_BIOSYNTHESIS	55	0.47477590746285214	1.7823767683552234	0.001187092517133264	0.029090775187317005	0.025288846555503255	3710	tags=44%, list=23%, signal=34%	10195/6184/79644/6480/9526/1603/54344/2530/8704/8813/11282/8818/2821/6185/4248/79053/5373/22845/199857/11320/56052/1650/57171/1798
WP_CILIOPATHIES	WP_CILIOPATHIES	171	-0.28300914857093173	-1.5104568507658802	0.0013074505702164946	0.029090775187317005	0.025288846555503255	2956	tags=29%, list=19%, signal=24%	26160/129880/202018/261734/582/27241/57560/22897/2622/755/92482/65250/2736/57539/28981/9851/9786/55812/56623/585/11020/132884/8481/7840/339829/79809/2121/374654/79659/55212/54806/27130/124401/123016/5310/7275/4952/153241/27152/4750/57728/80184/583/5311/146057/112/91754/201163/27031
WP_TYPE_II_INTERFERON_SIGNALING	WP_TYPE_II_INTERFERON_SIGNALING	33	0.5341218003897268	1.8034500928177946	0.0013853701622327569	0.029890410773021903	0.025983976248576113	4309	tags=64%, list=27%, signal=46%	9636/3627/2537/5580/4283/5698/4938/6688/6772/8370/3460/3553/5610/3106/4261/6890/3659/1536/3433/2633/3383
WP_MELATONIN_METABOLISM_AND_EFFECTS	WP_MELATONIN_METABOLISM_AND_EFFECTS	26	-0.5299250247664441	-1.9417275050988174	0.0014870868771963616	0.03042790942694161	0.0264512281830894	3419	tags=46%, list=22%, signal=36%	1453/8863/43/5578/1889/23411/1454/4128/2308/406/1408/5187
WP_MAMMARY_GLAND_DEVELOPMENT_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4	WP_MAMMARY_GLAND_DEVELOPMENT_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4	15	0.6618169987539391	1.83783602829084	0.0014957539746389837	0.03042790942694161	0.0264512281830894	1999	tags=53%, list=13%, signal=47%	1364/999/2066/7124/249/7015/595/10718
WP_GASTRIC_CANCER_NETWORK_2	WP_GASTRIC_CANCER_NETWORK_2	31	0.5393495704968244	1.7852537789011218	0.001609968262407088	0.03184159452316241	0.027680156090507828	2081	tags=35%, list=13%, signal=31%	11065/29089/7153/79075/962/255488/1297/55299/5983/55215/5984
WP_VITAMIN_D_RECEPTOR_PATHWAY	WP_VITAMIN_D_RECEPTOR_PATHWAY	135	0.36982541582335626	1.5901143071380621	0.0017460246902501965	0.033599177823192966	0.02920803749266332	3772	tags=35%, list=24%, signal=27%	10568/1029/29785/898/928/6696/5653/5368/1469/251/168002/3965/3123/7421/3663/1050/4982/5588/595/768/57167/3117/81037/6275/4600/54210/55503/10125/11221/3118/6273/1474/1591/25928/9914/6819/151888/215/22906/1030/1305/6277/4814/240/1992/3592/126364
WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY	WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY	12	0.7156052058030148	1.874888103849727	0.0019046791347921436	0.03568767220978964	0.031023582583318023	1295	tags=50%, list=8%, signal=46%	7384/1537/27089/29796/10975/7386
WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA	WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA	58	0.44208045893468834	1.6839206711870007	0.0022010851086555734	0.040183912752891494	0.034932200914695746	5505	tags=57%, list=35%, signal=37%	54502/2876/822/58191/6696/6195/7305/864/10261/202309/920/10577/29108/714/3606/5341/9056/10257/55803/8832/6039/3689/54518/2000/64092/951/51411/5996/3687/3071/4688/54360/6510
WP_PDGFRBETA_PATHWAY	WP_PDGFRBETA_PATHWAY	29	-0.48245761263068987	-1.8199461255032774	0.0025343598865671343	0.04401132290819024	0.03825939957128306	3976	tags=52%, list=25%, signal=39%	6654/5599/2353/3725/5578/6776/6778/3716/5295/5894/5921/5335/5159/3717/6777
WP_PYRIMIDINE_METABOLISM	WP_PYRIMIDINE_METABOLISM	82	0.41453237607061755	1.6695540451320519	0.0024798476448078827	0.04401132290819024	0.03825939957128306	2913	tags=30%, list=18%, signal=25%	7083/6241/79077/4830/5440/1841/7298/7371/5441/5438/5439/7372/1633/129607/5558/54107/5427/5436/1890/51728/9533/84172/5437/5433/654364
WP_PURINE_METABOLISM	WP_PURINE_METABOLISM	12	0.6996544537606098	1.8330970785619733	0.0028791499185646875	0.0465898805004104	0.04050096057693867	2640	tags=67%, list=17%, signal=56%	7498/4860/3704/100/1716/471/3251/353
WP_16P1311_COPY_NUMBER_VARIATION_SYNDROME	WP_16P1311_COPY_NUMBER_VARIATION_SYNDROME	28	-0.49176876023013333	-1.8214060127733578	0.0027860849627920924	0.0465898805004104	0.04050096057693867	2650	tags=43%, list=17%, signal=36%	9859/27185/167227/89927/5325/9851/5048/9665/8481/5108/4629/11069
WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE	WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE	59	0.4309502729940439	1.6486893337365154	0.002832118321646898	0.0465898805004104	0.04050096057693867	4450	tags=49%, list=28%, signal=35%	841/6373/3627/7124/284340/4283/8772/7020/6374/51284/6348/6352/9540/6351/6772/6347/84868/8480/6372/2919/682/3665/10563/3433/7187/10010/3455/23586/4599
